Borough,Neighborhood,Venue_name,Venue_id,Venue_lat,Venue_lng,PriceTier,LikesCount,Dislike,Rating,BeenHereCount,PhotosCount,ReasonsCount,TipsCount
Manhattan,Midtown,Ceci Italian Cuisine,4dd5302cb0fb7a332e7a3444,40.75689753189519,-73.98115995955494,2,51,False,6.9,0,85,1,29
Manhattan,Midtown,The Shop,4c33a86a66e40f47d85cc88b,40.752793,-73.98119399999999,3,88,False,7.0,0,203,1,66
Manhattan,Midtown,Pizzarte,4d2cc29fb47d2c0fbd618594,40.7628962224486,-73.97774110777019,3,112,False,7.4,0,159,1,53
Manhattan,Midtown,Sparks Steak House,3fd66200f964a5207ee71ee3,40.75315024487745,-73.97202587725334,4,241,False,7.7,0,349,1,81
Manhattan,Midtown,O&CO.,4d9a3903bbf7b1f70193924b,40.75241629869355,-73.97653767783936,0,5,False,7.2,0,5,0,4
Manhattan,Midtown,Azalea Ristorante,4abb057ff964a520898320e3,40.762648386006134,-73.98480467459173,3,39,False,7.7,0,68,1,28
Manhattan,Midtown,Gente Ristorante Italiano,4b06d21bf964a520d8f022e3,40.753195,-73.973632,4,19,False,7.1,0,62,0,24
Manhattan,Midtown,Blake & Todd,4c24dcaaf7ced13a0484236d,40.75715632734872,-73.97933016480907,2,14,False,7.3,0,2,0,10
Manhattan,Midtown,Cellini,4ac2427ef964a520739820e3,40.76004159370443,-73.97292632823702,3,37,False,7.7,0,21,1,22
Manhattan,Murray Hill,Vezzo Thin Crust Pizza,44ae8bc6f964a52027351fe3,40.74450945040422,-73.98117652160661,2,774,False,8.8,0,377,1,271
Manhattan,Murray Hill,Scarpetta,49ca37b5f964a520a2581fe3,40.744389,-73.98565699999997,4,569,False,8.6,0,544,1,259
Manhattan,Murray Hill,Garlic New York Pizza Bar,4e09201f14959022c8a0d119,40.74506817594747,-73.97566605746329,2,142,False,8.8,0,111,1,51
Manhattan,Murray Hill,Marta,5406665a498e800a29690993,40.74445216108151,-73.98467537536759,2,1105,False,8.7,0,719,1,287
Manhattan,Murray Hill,Norma,58252ebad02c06429707be49,40.74351520119016,-73.97978392045056,2,50,False,7.6,0,47,1,17
Manhattan,Murray Hill,Vago Restaurant,57dad81f498e43ee1c4a75c4,40.74591817601849,-73.97794756312334,2,9,False,7.4,0,8,0,2
Manhattan,Murray Hill,Vini E Fritti,59dd1ccaf870fd589f795fca,40.74493966883248,-73.98432077847656,2,86,False,8.2,0,40,1,14
Manhattan,Murray Hill,Trattoria Belvedere,4c0c54bc6071a59332b5e232,40.74400531454902,-73.98143703799487,2,42,False,7.3,0,31,1,31
Manhattan,Murray Hill,L'Amico,55e63b89498e3ed62f75cff3,40.74709570524945,-73.98980498026418,3,390,False,8.4,0,168,1,77
Manhattan,Murray Hill,Bistango,46aa1087f964a52057491fe3,40.74237,-73.98028599999998,2,122,False,7.5,0,123,1,59
Manhattan,Murray Hill,Fagiolini's House of Lasagna,4b25838af964a520257324e3,40.749629999999996,-73.977457,2,42,False,6.9,0,25,1,19
Manhattan,Murray Hill,i Trulli,3fd66200f964a520bce91ee3,40.74207,-73.98361,3,99,False,7.6,0,104,1,60
Manhattan,Murray Hill,Patsy's Pizzeria,50f9918de4b06a4e33f7bc7b,40.75028472783832,-73.97193065189576,2,82,False,7.8,0,55,1,29
Manhattan,Murray Hill,Coppola's,4a807240f964a52040f51fe3,40.74157184432409,-73.98135581011344,2,41,False,7.8,0,66,1,22
Manhattan,Murray Hill,Angeletto,5b1db44d0d8a0f002c17fd87,40.753371,-73.969718,3,9,False,7.7,0,11,0,1
Manhattan,Murray Hill,Bread & Tulips,4e1e181bb61c431b61ba7663,40.74212359069936,-73.98500496061764,3,78,False,7.7,0,132,1,29
Manhattan,Murray Hill,Patrizia's of Manhattan,551f21cd498e341e6a5e1276,40.739815,-73.979263,3,92,False,7.7,0,52,1,16
Manhattan,Murray Hill,Shorty's,4dcdc2a5d4c065592f6e2d19,40.74355300000001,-73.986081,2,294,False,8.0,0,238,1,113
Manhattan,Murray Hill,Lena's Italian Kitchen,57f54dcccd10dbbdcf2f6f62,40.74257597679453,-73.97756432712957,2,10,False,7.1,0,2,0,4
Manhattan,Murray Hill,Benno,5be4c3afda5e560039aee110,40.743825,-73.987094,2,12,False,7.7,0,29,0,4
Manhattan,Murray Hill,Mani In Pasta,59c92f2ca2a6ce01800944e3,40.749749,-73.982362,1,11,False,6.8,0,8,0,5
Manhattan,Murray Hill,Ristorante Grifone,4acfb632f964a52076d520e3,40.75266867515201,-73.97083450475805,4,15,False,6.6,0,22,0,6
Manhattan,Murray Hill,ulivo,572a7cc4498e801153c09e5d,40.745060045262726,-73.98790474042102,2,57,False,7.3,0,32,1,10
Manhattan,Murray Hill,Cipriani Dolci,49f1d030f964a520b9691fe3,40.75296890645557,-73.97779158520818,3,114,False,6.7,0,348,1,62
Manhattan,Murray Hill,Ristoro del Cinghiale,5bab2290d03360002ca0191a,40.742096999999994,-73.98368099999998,2,11,False,7.1,0,36,0,3
Manhattan,Murray Hill,Marchi,4b74b06af964a5208fec2de3,40.743231,-73.97759,2,1,False,6.6,0,20,0,8
Manhattan,Murray Hill,Toscana 49,57559322498e0c448e8bef53,40.75584313594723,-73.97237837991595,2,32,False,7.3,0,17,1,6
Manhattan,Murray Hill,Bella Napoli,4a79bf64f964a52087e71fe3,40.74579717388401,-73.98451363679715,2,65,False,6.6,0,61,1,53
Manhattan,Murray Hill,Osteria Laguna,4ae5f80bf964a5209ea321e3,40.75052062239424,-73.97394556963978,3,68,False,6.4,0,92,1,37
Manhattan,Murray Hill,Barclay Bar & Grill,3fd66200f964a5206ae71ee3,40.75552497305506,-73.97387564963938,4,3,False,7.0,0,9,0,5
Manhattan,Murray Hill,Davio's North Italian Steakhouse,525d7bde498e3a406f590b1d,40.75323333931557,-73.97477368607031,2,58,False,6.6,0,97,1,35
Manhattan,Chelsea,Cappone’s Salumeria,56a1214f498e7512685bb8a1,40.742095,-74.00558670000002,2,48,False,8.6,0,68,1,13
Manhattan,Chelsea,Del Posto,4533d338f964a5208f3b1fe3,40.743439045313,-74.0074489865516,4,655,False,8.7,0,675,1,281
Manhattan,Chelsea,Pepe Giallo,3fd66200f964a520bfe31ee3,40.746769273468104,-74.00519371032716,2,259,False,8.2,0,207,1,96
Manhattan,Chelsea,Crispo,42f2ac00f964a520c5261fe3,40.739294071240295,-74.00175751362264,3,415,False,0.0,0,324,1,169
Manhattan,Chelsea,Don Angie,59dc07609ef8ef6202638fba,40.7378037,-74.00209389999998,2,154,False,8.7,0,98,1,41
Manhattan,Chelsea,da Umberto,4a8c84daf964a520530e20e3,40.73947297401102,-73.99586404311717,4,88,False,9.0,0,42,1,38
Manhattan,Chelsea,Rossopomodoro,5480db86498e26c9def78766,40.738587414024906,-74.00225186452364,1,183,False,8.5,0,65,1,34
Manhattan,Chelsea,Le Zie 2000 Trattoria,3fd66200f964a52059eb1ee3,40.742417777951175,-73.99681951083087,3,72,False,7.9,0,80,1,75
Manhattan,Chelsea,Piccolo Angolo,4ae37f19f964a520d79521e3,40.73814841742361,-74.00566711276183,3,84,False,8.2,0,69,1,55
Manhattan,Chelsea,Santina,549d841d498e8b6d495e5f25,40.739562,-74.008569,3,654,False,8.1,0,501,1,159
Manhattan,Chelsea,Anfora,4bea9f4a61aca5933eeb8300,40.737967,-74.00416,2,374,False,8.6,0,155,1,105
Manhattan,Chelsea,Pizzetteria Brunetti NYC,5243928d2fc659b07ab2f357,40.738287721407644,-74.00561324715511,3,166,False,8.4,0,128,1,49
Manhattan,Chelsea,Malaparte,4d327cc72e56236a18991db4,40.736859,-74.008093,2,270,False,8.9,0,128,1,78
Manhattan,Chelsea,Serafina Meatpacking,4f8ca5e0e4b0cbdd4aee48cd,40.739678177184636,-74.00632187017585,3,209,False,7.7,0,257,1,68
Manhattan,Chelsea,Sant Ambroeus West Village,449e952ef964a520bc341fe3,40.735479130526684,-74.00334772613444,4,217,False,8.6,0,204,1,71
Manhattan,Chelsea,Sotto 13,50a585b4e4b01812d6ad7384,40.73738054437971,-73.99915473017172,2,396,False,8.0,0,275,1,114
Manhattan,Chelsea,Extra Virgin,41478600f964a520b91c1fe3,40.73533960098671,-74.00332725652542,3,682,False,8.5,0,446,1,246
Manhattan,Chelsea,Restivo Ristorante,4a3d2ca8f964a520eaa11fe3,40.743401236478476,-73.99601860553781,2,23,False,7.4,0,26,0,9
Manhattan,Chelsea,Morandi,45dffe2cf964a5201d431fe3,40.7353343387144,-74.00172105811559,3,628,False,8.4,0,491,1,206
Manhattan,Chelsea,Gradisca,4a87666df964a520360420e3,40.737008115176906,-73.99863004444191,3,77,False,7.8,0,55,1,42
Manhattan,Chelsea,Ovest Pizzoteca by Luzzo's,4b6399a9f964a52011862ae3,40.75074612836044,-74.0029231662276,2,308,False,8.0,0,230,1,121
Manhattan,Chelsea,Anton's,4f324b8b19836c91c7c99bf0,40.735694,-74.00579,2,26,False,8.1,0,28,0,4
Manhattan,Chelsea,Cappone's Salumeria,544fcfa1498e750002cd02f6,40.73918,-74.006959,1,11,False,7.5,0,8,0,5
Manhattan,Chelsea,Scampi,5a2c848293bd636532c23539,40.73918569116582,-73.99360910545711,2,137,False,7.9,0,107,1,43
Manhattan,Chelsea,Basta Pasta,3fd66200f964a520bce51ee3,40.73876355971864,-73.99414812591795,3,432,False,7.8,0,737,1,149
Manhattan,Chelsea,Bottino Restaurant,4b4cc1f2f964a52087bd26e3,40.748562492428704,-74.00315413103208,2,93,False,7.0,0,80,1,44
Manhattan,Chelsea,Lasagna Restaurant,4bdcafb8ccf52d7feee2786d,40.7434476251586,-73.99976230651663,2,102,False,6.7,0,145,1,59
Manhattan,Chelsea,Don Giovanni Ristorante,4a5a7c30f964a5206aba1fe3,40.747472681058056,-74.00443848802905,2,71,False,6.8,0,70,1,36
Manhattan,Chelsea,Hold My Knots,5851eb8b076be125b344366f,40.741102356648064,-74.00463982957807,2,16,False,6.7,0,20,0,3
Manhattan,Chelsea,Bocca Di Bacco,50d0ff3be4b0faa0056674db,40.744561271940796,-74.00281277474815,2,88,False,6.4,0,258,1,26
Manhattan,Chelsea,Bocca Di Bacco,50d0ff3be4b0faa0056674db,40.744561271940796,-74.00281277474815,2,88,False,6.4,0,258,1,26
Manhattan,Chelsea,Intermezzo,49c9b04ff964a52091581fe3,40.74359559427586,-73.99969913959248,3,102,False,6.4,0,311,1,69
Manhattan,Chelsea,Pastai,51437e02e4b080a1097d4a95,40.74539,-74.001826,2,85,False,6.4,0,133,1,47
Manhattan,Chelsea,Filaga,56fff9b4498e1acc6cfc46a7,40.74197539765372,-74.0056234494412,1,41,False,6.3,0,73,1,18
Manhattan,Chelsea,Chelsea Ristorante,4a7e16e3f964a520eaf01fe3,40.74073856844967,-74.00191044374354,2,28,False,6.2,0,51,0,28
Manhattan,Chelsea,Zia Maria Pizzeria Restaurant,577d7237498eaa7a13f48103,40.74556628874974,-73.99909448773764,2,19,False,5.9,0,14,0,8
Manhattan,Chelsea,biricchino,4af4b9adf964a52074f521e3,40.7488549,-73.99548259999997,3,20,False,6.3,0,17,0,16
Manhattan,Chelsea,Tello's Wine Bar,4f88a667e4b0e67b84660993,40.74340057373047,-73.99946594238281,2,0,False,0.0,0,0,0,0
Manhattan,Chelsea,Resca,5cca809b33e118002cbab892,40.7410115,-74.0048657,2,3,False,0.0,0,8,0,3
Manhattan,Chelsea,Marble Downtown,5cfa83407564f7002c976ec0,40.74093298027421,-74.00486111640929,2,0,False,0.0,0,1,0,0
Manhattan,Chelsea,Vento,40da1980f964a52076011fe3,40.74044036865234,-74.00546264648438,2,0,False,0.0,0,2,0,4
Manhattan,Chelsea,Panette,556f24f8498edcd1b54efa5d,40.739812,-74.003321,2,1,False,0.0,0,3,0,1
Manhattan,Chelsea,I Tre Merli,5c2ad88cf5e9d7002c7cd0e4,40.739677,-74.0068,2,0,False,0.0,0,2,0,1
Manhattan,Chelsea,Il Bastardo,43cb5586f964a520b92d1fe3,40.750901,-74.004325,3,222,False,5.7,0,353,1,99
Manhattan,Chelsea,Slice & Co,4cf6db7866585481afafcb98,40.73726880289916,-73.99683738404512,2,41,False,5.8,0,56,1,21
Manhattan,Chelsea,Barbuto,5e55a57d55d9100008ab6478,40.738805,-74.009283,2,5,False,0.0,0,3,0,1
Manhattan,Chelsea,Gonzo,3fd66200f964a520dce51ee3,40.73720169067383,-73.9991455078125,2,0,False,0.0,0,0,0,2
Manhattan,Chelsea,Pasta Al Forno,5deaf3e05c1c9800074ac592,40.735305,-74.00202,2,1,False,0.0,0,4,0,0
Manhattan,Greenwich Village,Carbone,504b2a9ee4b006c435a465d3,40.72790327156426,-74.00013635911864,4,704,False,9.1,0,618,1,233
Manhattan,Greenwich Village,Pepe Rosso To Go,3fd66200f964a52023e61ee3,40.727226,-74.001595,1,380,False,8.5,0,198,1,141
Manhattan,Greenwich Village,Lupa,3fd66200f964a520dbe91ee3,40.72757667367626,-74.00009498834322,3,535,False,8.6,0,405,1,230
Manhattan,Greenwich Village,San Carlo Osteria Piemonte,56d92e05498e6c54b6325b19,40.725222953452004,-74.00259414883078,3,104,False,9.1,0,112,1,41
Manhattan,Greenwich Village,Cotenna,543075b3498e283e38ad9dec,40.729014,-74.003539,2,883,False,9.0,0,258,1,233
Manhattan,Greenwich Village,Alidoro,43446900f964a52073281fe3,40.725704370065905,-74.0030426232294,2,546,False,8.6,0,230,1,232
Manhattan,Greenwich Village,Il Mulino New York,49ff2b51f964a520e86f1fe3,40.729965066771406,-73.99904758977722,4,132,False,8.5,0,121,1,62
Manhattan,Greenwich Village,Il Corallo Trattoria,3fd66200f964a52050e61ee3,40.726316030836585,-74.00194326157741,2,256,False,8.0,0,266,1,119
Manhattan,Greenwich Village,Piccola Cucina Osteria,4a372daef964a5203a9e1fe3,40.72519852438744,-74.00321951049129,2,201,False,8.3,0,235,1,112
Manhattan,Greenwich Village,Bar Pitti,3fd66200f964a52074e91ee3,40.729204246828665,-74.00238648966736,2,483,False,8.1,0,359,1,196
Manhattan,Greenwich Village,Dante NYC,556f4ef2498ee60139b28c72,40.72884702136025,-74.00162166908986,2,494,False,9.2,0,397,1,134
Manhattan,Greenwich Village,La Lanterna di Vittorio,3fd66200f964a520cee91ee3,40.73064081178975,-74.00013663852398,2,550,False,8.8,0,457,1,181
Manhattan,Greenwich Village,Charlie Bird,51278a09e4b0b624edbc914c,40.727802000000004,-74.00285,4,731,False,8.8,0,430,1,186
Manhattan,Greenwich Village,Palma,3fd66200f964a5202de71ee3,40.73131290518396,-74.00240939266102,3,483,False,8.9,0,311,1,127
Manhattan,Greenwich Village,Cipriani Downtown,40f5c900f964a520a30a1fe3,40.72356529900164,-74.00277252633407,3,310,False,8.6,0,388,1,111
Manhattan,Greenwich Village,Emilio's Ballato,4b0ddac5f964a520645123e3,40.724821351815976,-73.9945343878065,3,163,False,8.6,0,147,1,67
Manhattan,Greenwich Village,Coco Pazzo Kitchen & Restaurant,5ab53749446ea6289e41b0e6,40.72603648767269,-74.00150712341329,2,57,False,8.9,0,25,1,11
Manhattan,Greenwich Village,Il Buco,3fd66200f964a5201ce61ee3,40.72599774371145,-73.99275408899226,3,540,False,8.9,0,305,1,146
Manhattan,Greenwich Village,Babbo Ristorante e Enoteca,3fd66200f964a5206fe91ee3,40.73235389869603,-73.99923115968699,4,706,False,8.5,0,689,1,277
Manhattan,Greenwich Village,Song' e Napule Pizzeria,54c3198d498eb66c4d02fd9e,40.728044,-74.001814,2,57,False,8.6,0,37,1,23
Manhattan,Greenwich Village,Piccola Cucina Enoteca,579e5513498e9ffc61b6ad8e,40.7263971644023,-74.0021125319019,2,62,False,8.6,0,41,1,13
Manhattan,Greenwich Village,Il Buco Alimentari & Vineria,4e652e06fa76cd64cf66f973,40.726626369319476,-73.99230295094034,3,788,False,8.6,0,734,1,243
Manhattan,Greenwich Village,Emmett's,522664d311d2cee66613afbc,40.7274983176922,-74.00272417026547,2,319,False,8.9,0,184,1,111
Manhattan,Greenwich Village,Aurora,464451e5f964a52076461fe3,40.723425506350004,-74.00327713154016,2,196,False,8.5,0,152,1,86
Manhattan,Greenwich Village,Carroll Place,5319188d498e3fb409caa7fd,40.728543776153494,-73.99983388039426,2,442,False,8.4,0,224,1,117
Manhattan,Greenwich Village,Senza Gluten,54998557498ea2278311f1ef,40.728926,-74.00025699999998,3,104,False,7.6,0,41,1,32
Manhattan,Greenwich Village,Numero 28,4e4e4be3bd4101d0d7a71810,40.730251936189816,-74.00276479826219,2,142,False,8.6,0,161,1,67
Manhattan,Greenwich Village,Arturo's Restaurant,3fd66200f964a5209ae31ee3,40.727407,-74.000378,2,300,False,8.2,0,279,1,134
Manhattan,Greenwich Village,Bar Ciccio Alimentari,50e6eae5e4b06de013260a31,40.726375,-74.00336899999998,2,145,False,8.6,0,61,1,45
Manhattan,Greenwich Village,Via Carota,543c7c63498e0a3393da47a2,40.73305214118735,-74.00357299198289,3,607,False,9.2,0,319,1,155
Manhattan,Greenwich Village,Villa Mosconi Restaurant,4b5210cbf964a5202f6527e3,40.72859493885317,-74.0018890599262,3,61,False,8.2,0,36,1,27
Manhattan,Greenwich Village,Piccola Cucina,58c342a5260327384a7db521,40.72458974844359,-74.00283939811234,2,40,False,7.8,0,26,1,14
Manhattan,Greenwich Village,Pasticceria Rocco,4a80e191f964a52065f61fe3,40.73080590224321,-74.002763279683,2,393,False,8.0,0,702,1,167
Manhattan,Greenwich Village,Pepolino,4ad68c35f964a520c20721e3,40.720911200414974,-74.00515242264551,3,164,False,8.8,0,126,1,114
Manhattan,Greenwich Village,L'Artusi,4a27289cf964a52062911fe3,40.73388781755426,-74.00511448337453,3,1168,False,9.3,0,525,1,368
Manhattan,Greenwich Village,Baker & Co.,534c7a27498efe3d035cbbe9,40.73125674395752,-74.00300704637834,2,399,False,8.7,0,187,1,98
Manhattan,Greenwich Village,I Sodi,49bd2326f964a5204d541fe3,40.733347779050895,-74.00494719308303,3,253,False,9.1,0,163,1,95
Manhattan,Greenwich Village,Rosemary’s,4fccfed41081ba9a64ce9613,40.73473043611804,-73.99987416448232,3,1474,False,8.8,0,931,1,373
Manhattan,Greenwich Village,Frank Restaurant,3fd66200f964a5204de41ee3,40.726938831887495,-73.98889878151729,2,422,False,8.8,0,217,1,162
Manhattan,Greenwich Village,Cafe Altro Paradiso,566ccc9e498e30e477702118,40.725487,-74.004609,2,208,False,8.4,0,113,1,48
Manhattan,Greenwich Village,Altesi Downtown,596e8d24a92d98040b99e5fe,40.7251860677925,-74.00342445862515,2,17,False,8.0,0,14,0,3
Manhattan,Greenwich Village,Codino,59ebd989f427de25c337d6dd,40.72980975356578,-74.00409709580583,2,68,False,8.5,0,30,1,13
Manhattan,Greenwich Village,Tiro A Segno,4b9e79e4f964a52035e736e3,40.72858224368755,-74.00187942789395,2,20,False,7.8,0,29,0,6
Manhattan,Greenwich Village,Bar Primi,53726183498e6a101ea7fd06,40.72566109133918,-73.99176120758057,2,628,False,8.2,0,374,1,200
Manhattan,East Village,Hearth,40f1d480f964a520680a1fe3,40.730032,-73.983304,3,582,False,8.7,0,396,1,208
Manhattan,East Village,Giano Restaurant,49d8d101f964a520cb5d1fe3,40.7262419854671,-73.98411424942988,2,81,False,8.3,0,67,1,52
Manhattan,East Village,Gnocco,49c6a988f964a5206e571fe3,40.727110622403615,-73.98026760400236,2,199,False,8.1,0,189,1,93
Manhattan,East Village,Lavagna,4575b847f964a520a13e1fe3,40.72406600938789,-73.98246161385678,3,143,False,8.7,0,83,1,76
Manhattan,East Village,Luzzo's,4a790030f964a520cbe61fe3,40.73056492935832,-73.98319149074905,2,277,False,8.5,0,196,1,112
Manhattan,East Village,Fiaschetteria Pistoia,589a66b251666a5ffadde9ea,40.726534139641906,-73.97735797509749,2,82,False,8.4,0,59,1,20
Manhattan,East Village,Tarallucci e Vino,49e8b984f964a52070651fe3,40.72889324686207,-73.98451308313844,2,132,False,7.8,0,152,1,57
Manhattan,East Village,Mani in Pasta,5a28254a4a7aae5b308ba774,40.73247145670065,-73.985293131192,2,16,False,8.6,0,10,0,8
Manhattan,East Village,Il Posto Accanto,42893400f964a5206c231fe3,40.72230066259489,-73.98418849489386,2,118,False,8.7,0,74,1,50
Manhattan,East Village,Tableside Italian Cook Shoppe,58dd8ac3a8b75966fda9a547,40.726556174383305,-73.98651414092869,2,32,False,7.9,0,24,1,11
Manhattan,East Village,Supper,3fd66200f964a5209de41ee3,40.72291486887997,-73.9853185415268,2,776,False,8.6,0,409,1,280
Manhattan,East Village,Gaia Italian Cafe,4d49d00ef53c8cfa78561c47,40.72195968380544,-73.98540048918949,1,266,False,9.2,0,243,1,132
Manhattan,East Village,San Marzano,53d3f701498edbfdf1a1b06c,40.72807558541433,-73.98823448947296,1,583,False,8.0,0,184,1,184
Manhattan,East Village,Lil' Frankie's,3fd66200f964a520d0e41ee3,40.723444771266365,-73.9883282856349,2,893,False,8.9,0,365,1,258
Manhattan,East Village,Numero 28 – Pizzeria Napoletana,4b3c2146f964a520178225e3,40.73053501328289,-73.98624010618222,2,208,False,7.9,0,193,1,96
Manhattan,East Village,Risotteria Melotti,51ae8137498ee6c4f8917163,40.72657224550807,-73.9884990718882,2,65,False,8.0,0,65,1,39
Manhattan,East Village,Gnoccheria by Luzzo's,56d25b49cd10ac3ebb4e591c,40.723455801486175,-73.98287251475887,2,45,False,7.8,0,40,1,11
Manhattan,East Village,Sauce Pizzeria,5ba2bdd5c824ae002c065c67,40.73022073882447,-73.98409435083894,1,42,False,7.6,0,42,1,10
Manhattan,East Village,Artichoke Basille’s Pizza,4800619cf964a520ec4e1fe3,40.732028,-73.983921,1,1277,False,7.8,0,937,1,568
Manhattan,East Village,Cacio e Pepe,4230df80f964a520fe1f1fe3,40.73072012355311,-73.98610992772879,3,111,False,7.6,0,110,1,61
Manhattan,East Village,Piccola Strada,4c61ff49edd320a12c14ac29,40.726604773218654,-73.99033530328549,2,29,False,8.0,0,6,0,15
Manhattan,East Village,Vic's,54459a46498ecf8ec204cc61,40.72712693831235,-73.99315722406297,3,467,False,8.8,0,155,1,108
Manhattan,East Village,Cacio e Vino,4a3d99e6f964a52084a21fe3,40.72653581211978,-73.98926623628431,3,70,False,7.7,0,77,1,41
Manhattan,East Village,Porsena Extra Bar,50493feae4b0da9fc0c9eba9,40.7286144548875,-73.98971987650219,2,29,False,8.0,0,30,0,13
Manhattan,East Village,BigA,5bef97dab6b04b002b9b5ab3,40.721326,-73.98404000000002,1,11,False,8.4,0,36,0,7
Manhattan,East Village,Follia,57c772d1498e6cb2f6531cdf,40.73514654217377,-73.98581484979155,2,110,False,8.4,0,67,1,20
Manhattan,East Village,Bar Veloce,3fd66200f964a520bde41ee3,40.73065957406777,-73.98617895467343,2,229,False,7.5,0,214,1,79
Manhattan,East Village,Porsena,4c98ff5bf419a0939a817488,40.728610216184,-73.9895840243761,3,149,False,7.6,0,144,1,71
Manhattan,East Village,Gemma,46e7a0caf964a520ca4a1fe3,40.72618902248362,-73.99178202752438,3,577,False,8.1,0,601,1,191
Manhattan,East Village,Piccolo Cafe,4bba63621261d13a5093ea98,40.734255,-73.98621,1,132,False,7.7,0,121,1,85
Manhattan,East Village,Sorbillo Pizzeria,5a1b58e5f0b4905fe177d8a4,40.726040999999995,-73.99211600000002,1,100,False,8.2,0,69,1,30
Manhattan,East Village,John's of 12th Street,42b0c100f964a52060251fe3,40.73083991082768,-73.98553002637634,2,132,False,7.0,0,206,1,78
Manhattan,East Village,Ribalta,4f77a50fe4b05cde611bd97c,40.733258,-73.991664,2,284,False,8.3,0,235,1,106
Manhattan,East Village,Heidi,5005c345e4b06cd60c13187d,40.724812465412725,-73.99168853618534,3,7,False,7.8,0,17,0,7
Manhattan,East Village,Frank's Trattoria,4b4bca62f964a520cba726e3,40.736031128715204,-73.97915989751004,1,35,False,7.9,0,20,1,19
Manhattan,East Village,Eleven B,4ae1b55df964a520df8621e3,40.72747183784737,-73.97949778968578,2,42,False,6.0,0,44,1,19
Manhattan,East Village,DIA,5bc67d3718d43b002c8a8443,40.72572,-73.98955,4,9,False,6.7,0,26,0,2
Manhattan,East Village,Bruno's Gourmet Market,4a60ad34f964a52001c11fe3,40.73304965455922,-73.98128793943675,2,43,False,7.0,0,17,1,37
Manhattan,East Village,11B Express,4aad8027f964a5209d6020e3,40.727554084558335,-73.97964807568043,1,17,False,6.2,0,14,0,17
Manhattan,East Village,Piccola! Positano,4f1b61f9e4b0065cbaca08d6,40.723439914404075,-73.98279790731102,3,1,False,6.2,0,21,0,12
Manhattan,East Village,Misirizzi,580d429c38fa27d5b88a5f3e,40.72713978424796,-73.99214422166463,2,33,False,6.5,0,30,1,10
Manhattan,Lower East Side,Gruppo,3fd66200f964a5203ce51ee3,40.724745101493895,-73.9814862620878,2,184,False,8.4,0,114,1,90
Manhattan,Lower East Side,Cornerstone Cafe,4dea657bfa76cc1b8ae3bb30,40.72211677747463,-73.98341235823484,2,263,False,7.9,0,353,1,145
Manhattan,Lower East Side,Rosario's Pizza,3fd66200f964a520e9e31ee3,40.72150449419169,-73.98856465398008,1,129,False,7.1,0,146,1,81
Manhattan,Lower East Side,Regina's Grocery,59318ce1c5b11c6c16c15d29,40.71545271972335,-73.99162066038105,1,32,False,8.9,0,28,1,9
Manhattan,Lower East Side,Black Cat Coffee,52711f4911d29752fa8b53c8,40.7189975093014,-73.98465221834351,2,172,False,7.9,0,87,1,60
Manhattan,Lower East Side,Piada,43d69120f964a5204f2e1fe3,40.72126831070199,-73.9838724131302,2,0,False,6.1,0,0,0,8
Manhattan,Lower East Side,Katz's Delicatessen,4acbe67af964a52044c820e3,40.722312,-73.987362,2,4316,False,9.0,0,7280,1,1406
Manhattan,Lower East Side,Pizza & Fried Chicken,4df506f2fa76abc3d8722fe1,40.71706771850586,-73.98043060302734,1,2,False,0.0,0,1,0,2
Manhattan,Lower East Side,Pause Cafe,4d406a44de17a0932403f86b,40.72126434115774,-73.98397998480097,1,292,False,9.3,0,213,1,123
Manhattan,Lower East Side,Wildair,556b8dc2498eb674c015c301,40.72000061250043,-73.98923714960338,2,265,False,8.3,0,200,1,74
Manhattan,Lower East Side,Sunny & Annie Gourmet Deli,4b41102bf964a52055c025e3,40.7245900224479,-73.98160026960855,1,430,False,9.3,0,150,1,171
Manhattan,Lower East Side,Cafe Cotto,4bc20e832a89ef3b9f20f388,40.72491455078125,-73.9786148071289,3,0,False,0.0,0,0,0,2
Manhattan,Lower East Side,Pizza Shack,4aa5ae24f964a520254920e3,40.71449271948163,-73.98167223061293,1,3,False,5.1,0,17,0,13
Manhattan,Lower East Side,Remedy Diner,485a1e45f964a520c2501fe3,40.7217256848421,-73.98550629615785,1,237,False,6.5,0,313,1,140
Manhattan,Lower East Side,Pianos,3fd66200f964a5200fe41ee3,40.72110861332204,-73.98777540582154,0,1000,False,7.7,0,909,1,265
Manhattan,Tribeca,Locanda Verde,4a149749f964a52055781fe3,40.719981,-74.010002,3,1438,False,8.9,0,1047,1,502
Manhattan,Tribeca,Scalini Fedeli,437bc800f964a520a52a1fe3,40.71722617263501,-74.00943297013102,4,61,False,8.5,0,37,1,28
Manhattan,Tribeca,Terra Wine Bar,524f650e11d2b2e01dc964f8,40.719268299999996,-74.0065046,2,269,False,8.6,0,178,1,68
Manhattan,Tribeca,Max,4a31891bf964a520ed991fe3,40.716832000000004,-74.00846899999998,2,163,False,8.1,0,86,1,92
Manhattan,Tribeca,Gigino Trattoria,3fd66200f964a520aae61ee3,40.717300200804466,-74.01068799174668,3,108,False,7.9,0,101,1,45
Manhattan,Tribeca,Adoro Lei,54ab15df498ee7d7723bca15,40.72567823610803,-74.00757732999928,2,107,False,8.3,0,54,1,20
